date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:09:45	3929/3929	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:09:45%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab3/?C=S;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/indexbfec.html	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:45	3948/3948	---M--	200	added ('OK')	text/html	etag:%22f6c-558eed8835d8e%22	http://web.cs.iastate.edu/~cs227/labs/lab3/page02a.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/page02a.html	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:45	7044/7044	---M--	200	added ('OK')	text/html	etag:%221b84-558eed883655e%22	http://web.cs.iastate.edu/~cs227/labs/lab3/page02b.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/page02b.html	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:46	1950/1950	---M--	200	added ('OK')	text/html	etag:%2279e-558eed88420de%22	http://web.cs.iastate.edu/~cs227/labs/lab3/page08.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/page08.html	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:46	3929/3929	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:09:46%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab3/?C=D;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/index30b5.html	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:46	6385/6385	---M--	200	added ('OK')	text/html	etag:%2218f1-558eed884384e%22	http://web.cs.iastate.edu/~cs227/labs/lab3/page09.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/page09.html	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:46	5035/5035	---M--	200	added ('OK')	text/html	etag:%2213ab-558eed884ebfe%22	http://web.cs.iastate.edu/~cs227/labs/lab3/page10.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/page10.html	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:47	5772/5772	---M--	200	added ('OK')	text/html	etag:%22168c-558eed884fb9e%22	http://web.cs.iastate.edu/~cs227/labs/lab3/page11.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/page11.html	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:47	1146/1146	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:09:47%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab3/doc/	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/doc/index.html	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:58	68284/68284	---M--	200	added ('OK')	image/jpeg	etag:%2210abc-558eed885caa6%22	http://web.cs.iastate.edu/~cs227/labs/lab3/plotter1.jpg	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/plotter1.jpg	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:09:59	104318/104318	---M--	200	added ('OK')	image/jpeg	etag:%221977e-558eed882adc6%22	http://web.cs.iastate.edu/~cs227/labs/lab3/exception_screenshot.jpg	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/exception_screenshot.jpg	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:10:09	204705/204705	---M--	200	added ('OK')	image/jpeg	etag:%2231fa1-55866c34d6f60%22	http://web.cs.iastate.edu/~cs227/labs/lab2/javadoc_screenshot.jpg	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab2/javadoc_screenshot.jpg	(from http://web.cs.iastate.edu/~cs227/labs/lab2/)
21:10:09	58115/58115	---M--	200	added ('OK')	image/jpeg	etag:%22e303-558eed8863806%22	http://web.cs.iastate.edu/~cs227/labs/lab3/plotter_screenshot.jpg	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/plotter_screenshot.jpg	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:10:09	69364/69364	---M--	200	added ('OK')	image/jpeg	etag:%2210ef4-558eed885e9e6%22	http://web.cs.iastate.edu/~cs227/labs/lab3/plotter2.jpg	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/plotter2.jpg	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:10:09	254/254	---M--	200	added ('OK')	text/html	etag:%22fe-5597d489d6b5a%22	http://web.cs.iastate.edu/~cs227/labs/lab4/CeilingTest.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/CeilingTest.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:09	5716/5716	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:09%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab4/?C=N;O=D	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/indexc052.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:10	5716/5716	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:10%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab4/?C=M;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/indexf8a0.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:10	5716/5716	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:10%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab4/?C=S;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/indexbfec.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:10	6530/6530	---M--	200	added ('OK')	application/x-java-archive	etag:%221982-558eed886ad36%22	http://web.cs.iastate.edu/~cs227/labs/lab3/rabbits.jar	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab3/rabbits.jar	(from http://web.cs.iastate.edu/~cs227/labs/lab3/)
21:10:10	1192/1192	---M--	200	added ('OK')	text/plain	etag:%224a8-5597d489d53ea%22	http://web.cs.iastate.edu/~cs227/labs/lab4/Donuts.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/Donuts.java	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:10	2025/2025	---M--	200	added ('OK')	text/plain	etag:%227e9-5597d48a27c3a%22	http://web.cs.iastate.edu/~cs227/labs/lab4/PiggyBank.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/PiggyBank.java	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:10	475/475	---M--	200	added ('OK')	text/html	etag:%221db-5597d48a2840a%22	http://web.cs.iastate.edu/~cs227/labs/lab4/PiggyBankExample.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/PiggyBankExample.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:11	1168/1168	---M--	200	added ('OK')	text/plain	etag:%22490-5597d48a3d7e2%22	http://web.cs.iastate.edu/~cs227/labs/lab4/PostageTest.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/PostageTest.java	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:11	5716/5716	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:11%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab4/?C=D;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/index30b5.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:11	1323/1323	---M--	200	added ('OK')	text/plain	etag:%2252b-5597d48a3f33a%22	http://web.cs.iastate.edu/~cs227/labs/lab4/PostageTestFormatted.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/PostageTestFormatted.java	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:13	424093/424093	---M--	200	added ('OK')	image/jpeg	etag:%226789d-557d9c0595af3%22	http://web.cs.iastate.edu/~cs227/labs/lab1/folder_options_screenshot.jpg	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab1/folder_options_screenshot.jpg	(from http://web.cs.iastate.edu/~cs227/labs/lab1/)
21:10:13	2168/2168	---M--	200	added ('OK')	text/html	etag:%22878-5597d489f0582%22	http://web.cs.iastate.edu/~cs227/labs/lab4/page01.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/page01.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:14	5451/5451	---M--	200	added ('OK')	text/html	etag:%22154b-5597d489f1522%22	http://web.cs.iastate.edu/~cs227/labs/lab4/page02.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/page02.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:14	4392/4392	---M--	200	added ('OK')	text/html	etag:%221128-5597d489f384a%22	http://web.cs.iastate.edu/~cs227/labs/lab4/page03.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/page03.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:14	3195/3195	---M--	200	added ('OK')	text/html	etag:%22c7b-5597d48a01ada%22	http://web.cs.iastate.edu/~cs227/labs/lab4/page06.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/page06.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:14	2831/2831	---M--	200	added ('OK')	text/html	etag:%22b0f-5597d48a01ec2%22	http://web.cs.iastate.edu/~cs227/labs/lab4/page07.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/page07.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:15	4138/4138	---M--	200	added ('OK')	text/html	etag:%22102a-5597d48a0806a%22	http://web.cs.iastate.edu/~cs227/labs/lab4/page08.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/page08.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:15	3632/3632	---M--	200	added ('OK')	text/html	etag:%22e30-5597d48a093f2%22	http://web.cs.iastate.edu/~cs227/labs/lab4/page20.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/page20.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:15	8527/8527	---M--	200	added ('OK')	text/html	etag:%22214f-5597d48a10152%22	http://web.cs.iastate.edu/~cs227/labs/lab4/page21.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/page21.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:15	4457/4457	---M--	200	added ('OK')	text/html	etag:%221169-5597d48a1d442%22	http://web.cs.iastate.edu/~cs227/labs/lab4/page22.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/page22.html	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:21	48431/48431	---M--	200	added ('OK')	image/png	etag:%22bd2f-5597d489e849a%22	http://web.cs.iastate.edu/~cs227/labs/lab4/instance_vars_screenshot.png	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/instance_vars_screenshot.png	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:24	19045/19045	---M--	200	added ('OK')	image/png	etag:%224a65-5597d48a2b2ea%22	http://web.cs.iastate.edu/~cs227/labs/lab4/postage1.png	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/postage1.png	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:29	28925/28925	---M--	200	added ('OK')	image/png	etag:%2270fd-5597d48a38daa%22	http://web.cs.iastate.edu/~cs227/labs/lab4/postage2.png	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/postage2.png	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:32	16166/16166	---M--	200	added ('OK')	image/png	etag:%223f26-5597d48a39d4a%22	http://web.cs.iastate.edu/~cs227/labs/lab4/postage3.png	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/postage3.png	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:32	120595/120595	---M--	200	added ('OK')	image/png	etag:%221d713-5597d489e78e2%22	http://web.cs.iastate.edu/~cs227/labs/lab4/exception_breakpoint.png	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/exception_breakpoint.png	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:32	1628/1628	---M--	200	added ('OK')	text/plain	etag:%2265c-5597d48a3bc8a%22	http://web.cs.iastate.edu/~cs227/labs/lab4/postage_notes.txt	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/postage_notes.txt	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:32	11569/11569	---M--	200	added ('OK')	text/html	etag:%222d31-55a07ecf1a89e%22	http://web.cs.iastate.edu/~cs227/labs/lab5/CityAndTravelerTests.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/CityAndTravelerTests.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:33	3503/3503	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:33%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab5/?C=N;O=D	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/indexc052.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:33	3503/3503	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:33%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab5/?C=M;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/indexf8a0.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:33	131004/131004	---M--	200	added ('OK')	image/jpeg	etag:%221ffbc-5597d489c84e2%22	http://web.cs.iastate.edu/~cs227/labs/lab4/debug_screenshot.jpg	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/debug_screenshot.jpg	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:34	4130/4130	---M--	200	added ('OK')	application/x-java-archive	etag:%221022-55a07ecf12f86%22	http://web.cs.iastate.edu/~cs227/labs/lab5/balloons.jar	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/balloons.jar	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:34	3503/3503	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:34%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab5/?C=S;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/indexbfec.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:34	1463/1463	---M--	200	added ('OK')	text/html	etag:%225b7-55a07ecf2dd37%22	http://web.cs.iastate.edu/~cs227/labs/lab5/page01.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/page01.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:35	5393/5393	---M--	200	added ('OK')	text/html	etag:%221511-55a07ecf2f4a7%22	http://web.cs.iastate.edu/~cs227/labs/lab5/page03.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/page03.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:35	3503/3503	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:35%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab5/?C=D;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/index30b5.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:35	4114/4114	---M--	200	added ('OK')	text/html	etag:%221012-55a07ecf31f9f%22	http://web.cs.iastate.edu/~cs227/labs/lab5/page04.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/page04.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:35	3405/3405	---M--	200	added ('OK')	text/html	etag:%22d4d-55a07ecf33327%22	http://web.cs.iastate.edu/~cs227/labs/lab5/page05.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/page05.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:36	2697/2697	---M--	200	added ('OK')	text/html	etag:%22a89-55a07ecf34a97%22	http://web.cs.iastate.edu/~cs227/labs/lab5/page05a.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/page05a.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:36	6150/6150	---M--	200	added ('OK')	text/html	etag:%221806-55a07ecf365ef%22	http://web.cs.iastate.edu/~cs227/labs/lab5/page06.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/page06.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:36	941/941	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:36%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab5/balloon/	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/balloon/index.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:36	121443/121443	---M--	200	added ('OK')	image/png	etag:%221da63-5597d48a20322%22	http://web.cs.iastate.edu/~cs227/labs/lab4/pause_button_screenshot.png	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab4/pause_button_screenshot.png	(from http://web.cs.iastate.edu/~cs227/labs/lab4/)
21:10:36	5750/5750	---M--	200	added ('OK')	text/html	etag:%221676-55a07ecf40617%22	http://web.cs.iastate.edu/~cs227/labs/lab5/page08.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/page08.html	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:37	12842/12842	---M--	200	added ('OK')	text/css	etag:%22322a-55a07ecf4199f%22	http://web.cs.iastate.edu/~cs227/labs/lab5/stylesheet.css	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/stylesheet.css	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:37	4167/4167	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:37%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab6/?C=N;O=D	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/indexc052.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:37	4167/4167	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:37%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab6/?C=M;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/indexf8a0.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:38	409/409	---M--	200	added ('OK')	text/html	etag:%22199-55b224f75b537%22	http://web.cs.iastate.edu/~cs227/labs/lab6/LoopExample.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/LoopExample.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:38	1092/1092	---M--	200	added ('OK')	text/plain	etag:%22444-55b224f751127%22	http://web.cs.iastate.edu/~cs227/labs/lab6/Lab6Example.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/Lab6Example.java	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:38	4167/4167	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:38%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab6/?C=S;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/indexbfec.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:39	2223/2223	---M--	200	added ('OK')	text/plain	etag:%228af-55b224f79435f%22	http://web.cs.iastate.edu/~cs227/labs/lab6/SimpleLoops.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/SimpleLoops.java	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:42	41468/41468	---M--	200	added ('OK')	image/gif	etag:%22a1fc-55a07ecf2259e%22	http://web.cs.iastate.edu/~cs227/labs/lab5/minivan.gif	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/minivan.gif	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:42	4167/4167	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:42%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab6/?C=D;O=A	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/index30b5.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:42	1728/1728	---M--	200	added ('OK')	text/html	etag:%226c0-55b224f75efcf%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page01.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page01.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:43	2063/2063	---M--	200	added ('OK')	text/html	etag:%2280f-55b224f75fb87%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page02.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page02.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:43	2666/2666	---M--	200	added ('OK')	text/html	etag:%22a6a-55b224f76b707%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page03.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page03.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:43	5051/5051	---M--	200	added ('OK')	text/html	etag:%2213bb-55b224f76fd57%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page04.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page04.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:43	3604/3604	---M--	200	added ('OK')	text/html	etag:%22e14-55b224f77090f%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page05.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page05.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:43	1871/1871	---M--	200	added ('OK')	text/html	etag:%2274f-55b224f7806f7%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page06.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page06.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:44	4905/4905	---M--	200	added ('OK')	text/html	etag:%221329-55b224f78224f%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page07.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page07.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:44	6266/6266	---M--	200	added ('OK')	text/html	etag:%22187a-55b224f7839bf%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page08.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page08.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:44	2711/2711	---M--	200	added ('OK')	text/html	etag:%22a97-55b224f785517%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page09.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page09.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:44	6072/6072	---M--	200	added ('OK')	text/html	etag:%2217b8-55b224f78689f%22	http://web.cs.iastate.edu/~cs227/labs/lab6/page10.html	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab6/page10.html	(from http://web.cs.iastate.edu/~cs227/labs/lab6/)
21:10:54	109376/109376	---M--	200	added ('OK')	image/jpeg	etag:%221ab40-55a07ecf1faa6%22	http://web.cs.iastate.edu/~cs227/labs/lab5/junit_screenshot.jpg	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab5/junit_screenshot.jpg	(from http://web.cs.iastate.edu/~cs227/labs/lab5/)
21:10:54	562/562	---M--	200	added ('OK')	text/plain	etag:%22232-55bb480e7a029%22	http://web.cs.iastate.edu/~cs227/labs/lab7/ArrayExample.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab7/ArrayExample.java	(from http://web.cs.iastate.edu/~cs227/labs/lab7/)
21:10:54	5005/5005	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202017%2003:10:54%20GMT	http://web.cs.iastate.edu/~cs227/labs/lab7/?C=N;O=D	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab7/indexc052.html	(from http://web.cs.iastate.edu/~cs227/labs/lab7/)
21:10:54	199/199	---M--	200	added ('OK')	text/html	etag:%22c7-55bb480eeacd9%22	http://web.cs.iastate.edu/~cs227/labs/lab7/ArrayExample2.java	U:/Desktop/My%20Web%20Sites/ComS227Lab/web.cs.iastate.edu/_cs227/labs/lab7/ArrayExample2.html	(from http://web.cs.iastate.edu/~cs227/labs/lab7/)
